station id, station name, valid,povp. T [°C],povp. rel. vla. [%],količina padavin [mm]
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 02:30,16,97,4.8
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 02:40,15.9,98,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 02:50,15.9,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 03:00,15.9,98,12.4
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 03:10,15.9,98,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 03:20,15.9,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 03:30,15.9,98,4.1
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 03:40,15.9,98,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 03:50,15.9,98,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 04:00,15.9,98,1.4
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 04:10,15.9,98,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 04:20,15.9,98,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 04:30,15.9,98,0.8
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 04:40,15.9,98,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 04:50,15.9,98,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 05:00,16,98,1.7
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 05:10,16,98,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 05:20,15.9,98,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 05:30,15.9,98,0.9
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 05:40,15.9,98,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 05:50,15.9,98,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 06:00,16,98,1
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 06:10,16,98,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 06:20,16,98,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 06:30,16,98,3.7
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 06:40,16,98,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 06:50,16.1,98,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 07:00,16.1,98,2.7
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 07:10,16.1,98,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 07:20,16.1,98,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 07:30,16.1,98,2.8
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 07:40,16,98,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 07:50,16,98,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 08:00,15.9,98,1.3
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 08:10,16,98,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 08:20,16,98,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 08:30,16,98,1.7
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 08:40,16,98,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 08:50,16,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 09:00,16,97,1.9
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 09:10,16,98,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 09:20,16,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 09:30,16,98,2.6
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 09:40,16,98,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 09:50,16,98,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 10:00,16,98,1.6
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 10:10,16,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 10:20,16,98,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 10:30,16,97,1.1
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 10:40,15.9,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 10:50,15.8,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 11:00,15.5,97,5.5
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 11:10,15.2,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 11:20,15,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 11:30,14.9,97,2.5
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 11:40,14.8,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 11:50,14.7,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 12:00,14.6,96,1.3
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 12:10,14.5,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 12:20,14.4,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 12:30,14.4,96,1.4
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 12:40,14.2,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 12:50,14.3,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 13:00,14.3,96,1.5
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 13:10,14.2,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 13:20,14.2,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 13:30,14.1,95,1.5
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 13:40,14.1,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 13:50,14,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 14:00,13.9,95,3
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 14:10,13.9,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 14:20,13.9,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 14:30,13.9,96,1.5
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 14:40,13.8,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 14:50,13.7,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 15:00,13.7,96,2.6
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 15:10,13.6,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 15:20,13.5,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 15:30,13.5,97,3.9
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 15:40,13.6,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 15:50,13.7,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 16:00,13.7,97,1.6
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 16:10,13.8,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 16:20,13.7,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 16:30,13.7,95,0.2
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 16:40,13.8,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 16:50,13.8,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 17:00,13.8,95,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 17:10,13.8,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 17:20,13.7,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 17:30,13.5,93,2.6
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 17:40,13.5,93,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 17:50,13.3,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 18:00,13.2,94,2.9
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 18:10,13,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 18:20,12.9,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 18:30,12.8,95,1.7
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 18:40,12.8,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 18:50,12.8,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 19:00,12.8,96,4.1
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 19:10,12.8,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 19:20,12.8,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 19:30,12.7,96,5.5
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 19:40,12.7,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 19:50,12.7,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 20:00,12.7,97,4.2
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 20:10,12.7,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 20:20,12.7,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 20:30,12.7,97,2.1
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 20:40,12.7,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 20:50,12.8,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 21:00,12.8,97,1.5
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 21:10,12.8,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 21:20,12.8,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 21:30,12.8,97,1.4
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 21:40,12.8,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 21:50,12.8,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 22:00,12.7,97,1.1
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 22:10,12.7,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 22:20,12.7,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 22:30,12.6,97,0.3
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 22:40,12.6,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 22:50,12.6,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 23:00,12.6,96,1.2
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 23:10,12.6,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 23:20,12.6,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 23:30,12.6,97,3.3
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 23:40,12.6,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-16 23:50,12.6,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 00:00,12.6,97,2.8
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 00:10,12.6,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 00:20,12.6,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 00:30,12.5,97,3.4
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 00:40,12.5,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 00:50,12.4,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 01:00,12.4,97,0.6
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 01:10,12.4,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 01:20,12.4,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 01:30,12.4,97,0.3
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 01:40,12.4,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 01:50,12.4,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 02:00,12.4,96,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 02:10,12.4,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 02:20,12.4,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 02:30,12.4,97,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 02:40,12.4,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 02:50,12.4,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 03:00,12.3,97,1.5
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 03:10,12.3,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 03:20,12.3,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 03:30,12.3,96,0.7
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 03:40,12.2,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 03:50,12.2,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 04:00,12.1,96,0.6
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 04:10,12.1,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 04:20,12.1,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 04:30,12.1,96,0.9
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 04:40,12,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 04:50,11.9,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 05:00,11.9,95,1.4
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 05:10,11.8,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 05:20,11.8,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 05:30,11.8,96,1.4
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 05:40,11.8,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 05:50,11.8,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 06:00,11.7,96,1.4
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 06:10,11.6,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 06:20,11.5,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 06:30,11.4,95,2.5
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 06:40,11.4,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 06:50,11.4,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 07:00,11.3,97,2
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 07:10,11.2,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 07:20,11.1,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 07:30,11.1,95,1.6
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 07:40,11.1,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 07:50,10.9,93,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 08:00,10.7,93,1.8
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 08:10,10.6,92,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 08:20,10.6,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 08:30,10.4,89,1.3
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 08:40,10.3,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 08:50,10.2,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 09:00,10,92,1.6
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 09:10,10.1,93,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 09:20,10.1,93,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 09:30,10.2,92,2.9
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 09:40,10.3,93,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 09:50,10.3,92,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 10:00,10.4,93,1.2
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 10:10,10.4,92,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 10:20,10.5,93,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 10:30,10.4,93,0.7
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 10:40,10.4,93,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 10:50,10.5,93,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 11:00,10.6,92,0.1
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 11:10,10.5,91,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 11:20,10.6,92,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 11:30,10.6,91,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 11:40,10.6,92,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 11:50,10.6,92,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 12:00,10.6,91,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 12:10,10.5,91,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 12:20,10.5,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 12:30,10.5,90,0.2
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 12:40,10.6,91,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 12:50,10.6,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 13:00,10.7,90,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 13:10,10.7,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 13:20,10.8,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 13:30,10.8,90,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 13:40,10.8,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 13:50,10.8,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 14:00,10.9,90,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 14:10,10.9,89,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 14:20,10.9,89,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 14:30,11,87,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 14:40,11,87,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 14:50,11.1,87,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 15:00,11.2,87,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 15:10,11.2,87,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 15:20,11.3,86,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 15:30,11.3,86,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 15:40,11.4,86,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 15:50,11.4,86,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 16:00,11.4,86,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 16:10,11.3,86,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 16:20,11.3,84,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 16:30,11.4,85,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 16:40,11.6,85,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 16:50,12.1,79,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 17:00,12.2,74,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 17:10,12.2,76,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 17:20,12,77,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 17:30,11.8,77,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 17:40,11.7,79,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 17:50,11.5,81,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 18:00,11.4,83,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 18:10,11.2,85,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 18:20,10.9,87,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 18:30,10.7,89,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 18:40,10.5,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 18:50,10.4,91,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 19:00,10.1,92,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 19:10,10,93,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 19:20,9.9,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 19:30,9.8,95,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 19:40,9.7,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 19:50,9.6,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 20:00,9.4,95,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 20:10,9.6,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 20:20,9.7,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 20:30,9.8,96,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 20:40,9.7,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 20:50,9.6,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 21:00,9.5,96,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 21:10,9.3,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 21:20,9.2,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 21:30,9.2,96,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 21:40,9.1,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 21:50,9.1,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 22:00,9.1,97,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 22:10,9.2,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 22:20,9.1,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 22:30,9.1,97,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 22:40,9.1,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 22:50,9.2,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 23:00,9.2,96,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 23:10,9.2,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 23:20,9,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 23:30,8.9,97,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 23:40,8.9,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-17 23:50,8.8,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 00:00,8.8,95,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 00:10,8.7,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 00:20,8.6,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 00:30,8.6,96,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 00:40,8.7,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 00:50,8.7,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 01:00,8.8,95,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 01:10,8.7,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 01:20,8.8,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 01:30,8.9,94,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 01:40,8.9,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 01:50,8.8,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 02:00,8.7,94,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 02:10,8.6,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 02:20,8.5,93,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 02:30,8.4,93,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 02:40,8.3,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 02:50,8.2,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 03:00,8.1,94,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 03:10,8,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 03:20,8.1,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 03:30,8.1,94,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 03:40,8.2,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 03:50,8.3,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 04:00,8.3,94,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 04:10,8.4,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 04:20,8.4,93,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 04:30,8.3,93,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 04:40,8.3,93,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 04:50,8.3,93,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 05:00,8.1,93,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 05:10,8.1,93,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 05:20,8.1,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 05:30,8,94,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 05:40,8.1,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 05:50,8,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 06:00,8,94,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 06:10,8.1,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 06:20,8,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 06:30,7.9,94,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 06:40,7.8,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 06:50,7.8,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 07:00,7.7,94,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 07:10,7.6,93,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 07:20,7.5,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 07:30,7.5,94,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 07:40,7.5,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 07:50,7.6,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 08:00,7.7,94,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 08:10,7.7,93,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 08:20,7.9,92,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 08:30,7.9,91,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 08:40,8,92,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 08:50,8.2,91,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 09:00,8.4,90,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 09:10,8.6,89,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 09:20,8.8,88,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 09:30,8.9,87,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 09:40,9.6,86,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 09:50,10,85,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 10:00,10.8,81,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 10:10,11.2,80,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-18 10:20,11,80,
